"","1_1_1","1_1_2","1_1_3","1_1_NA","1_2_1","1_2_2","1_2_3","1_2_NA","1_3_1","1_3_2","1_3_3","1_3_NA","2_1_1","2_1_2","2_1_3","2_1_NA","2_2_1","2_2_2","2_2_3","2_2_NA","2_3_1","2_3_2","2_3_3","2_3_NA","NA_NA_NA"
"0",0.444444444444444,0.366120218579235,0.294871794871795,0.285714285714286,0.356415478615071,0.172932330827068,0.175732217573222,0.210526315789474,0.437810945273632,0.137254901960784,0.0727272727272727,0.3,0.294294294294294,0.26615969581749,0.15625,0.333333333333333,0.240054869684499,0.180434782608696,0.161392405063291,0.125,0.31043956043956,0.258064516129032,0.2,0.35,NA
"1",0.555555555555556,0.633879781420765,0.705128205128205,0.714285714285714,0.643584521384929,0.827067669172932,0.824267782426778,0.789473684210526,0.562189054726368,0.862745098039216,0.927272727272727,0.7,0.705705705705706,0.733840304182509,0.84375,0.666666666666667,0.759945130315501,0.819565217391304,0.838607594936709,0.875,0.68956043956044,0.741935483870968,0.8,0.65,NA
