"","1_1_1","1_1_2","1_1_3","1_1_NA","1_2_1","1_2_2","1_2_3","1_2_NA","1_3_1","1_3_2","1_3_3","1_3_NA","2_1_1","2_1_2","2_1_3","2_1_NA","2_2_1","2_2_2","2_2_3","2_2_NA","2_3_1","2_3_2","2_3_3","2_3_NA","NA_NA_NA"
"0",0.543604651162791,0.451162790697674,0.407407407407407,0.625,0.563884156729131,0.507418397626113,0.379421221864952,0.476190476190476,0.736170212765957,0.626865671641791,0.46969696969697,0.7,0.455072463768116,0.37741935483871,0.248587570621469,0.3,0.428235294117647,0.337614678899083,0.262886597938144,0.472222222222222,0.652557319223986,0.493243243243243,0.353846153846154,0.75,NA
"1",0.456395348837209,0.548837209302326,0.592592592592593,0.375,0.436115843270869,0.492581602373887,0.620578778135048,0.523809523809524,0.263829787234043,0.373134328358209,0.53030303030303,0.3,0.544927536231884,0.62258064516129,0.751412429378531,0.7,0.571764705882353,0.662385321100917,0.737113402061856,0.527777777777778,0.347442680776014,0.506756756756757,0.646153846153846,0.25,NA
