"","1_1_1","1_1_2","1_1_3","1_1_NA","1_2_1","1_2_2","1_2_3","1_2_NA","1_3_1","1_3_2","1_3_3","1_3_NA","2_1_1","2_1_2","2_1_3","2_1_NA","2_2_1","2_2_2","2_2_3","2_2_NA","2_3_1","2_3_2","2_3_3","2_3_NA","NA_NA_NA"
"0",0.46242774566474,0.412037037037037,0.440366972477064,0.25,0.410774410774411,0.528023598820059,0.562700964630225,0.619047619047619,0.481171548117155,0.573529411764706,0.73134328358209,0.5,0.34393063583815,0.341935483870968,0.292134831460674,0.2,0.275739644970414,0.341864716636197,0.402061855670103,0.277777777777778,0.27689594356261,0.306122448979592,0.384615384615385,0.56,NA
"1",0.53757225433526,0.587962962962963,0.559633027522936,0.75,0.589225589225589,0.471976401179941,0.437299035369775,0.380952380952381,0.518828451882845,0.426470588235294,0.26865671641791,0.5,0.65606936416185,0.658064516129032,0.707865168539326,0.8,0.724260355029586,0.658135283363803,0.597938144329897,0.722222222222222,0.72310405643739,0.693877551020408,0.615384615384615,0.44,NA
