seed,probMeat,k,EquipmentPerPerson,nPeople,switchers,meatersA1,meatersA2,meatersImmo
-887817081,0.2,0.060000000000000005,0.5,500.0,978.0,33.0,56.0,36.0
523868324,0.2,0.060000000000000005,0.5,500.0,817.0,38.0,51.0,38.0
1037480131,0.2,0.060000000000000005,0.5,500.0,855.0,34.0,64.0,35.0
-473855476,0.2,0.060000000000000005,0.5,500.0,763.0,34.0,62.0,28.0
2017072406,0.2,0.09,0.5,500.0,1283.0,32.0,49.0,44.0
-79965770,0.2,0.09,0.5,500.0,1370.0,38.0,53.0,39.0
-1026407628,0.2,0.09,0.5,500.0,1266.0,30.0,61.0,37.0
-1201239513,0.2,0.09,0.5,500.0,1443.0,42.0,58.0,34.0
835611393,0.2,0.09,0.5,500.0,1336.0,40.0,55.0,38.0
1507655966,0.2,0.09,0.5,500.0,1551.0,39.0,47.0,45.0
1164633468,0.2,0.09,0.5,500.0,1333.0,34.0,46.0,35.0
1773460497,0.2,0.09,0.5,500.0,1353.0,34.0,47.0,34.0
-116355959,0.2,0.09,0.5,500.0,1245.0,42.0,63.0,33.0
-1617010263,0.2,0.09,0.5,500.0,1516.0,39.0,56.0,35.0
1322149452,0.30000000000000004,0.7,0.5,500.0,12286.0,37.0,59.0,45.0
1565527814,0.30000000000000004,0.7,0.5,500.0,11007.0,38.0,65.0,37.0
-336137755,0.30000000000000004,0.7,0.5,500.0,10519.0,41.0,61.0,49.0
1834616958,0.30000000000000004,0.7,0.5,500.0,10949.0,39.0,51.0,45.0
412013174,0.30000000000000004,0.7,0.5,500.0,10624.0,42.0,54.0,42.0
957315430,0.30000000000000004,0.7,0.5,500.0,11311.0,46.0,52.0,43.0
1102511301,0.30000000000000004,0.7,0.5,500.0,9735.0,34.0,53.0,57.0
1275748377,0.30000000000000004,0.7,0.5,500.0,10204.0,36.0,56.0,49.0
1908754041,0.30000000000000004,0.7,0.5,500.0,11218.0,39.0,49.0,48.0
-95308364,0.30000000000000004,0.7,0.5,500.0,11772.0,42.0,52.0,39.0
-1922667078,0.30000000000000004,0.5,0.5,500.0,7570.0,40.0,56.0,43.0
-890851028,0.30000000000000004,0.5,0.5,500.0,7249.0,40.0,60.0,38.0
-1892930369,0.30000000000000004,0.5,0.5,500.0,7514.0,40.0,55.0,44.0
453482831,0.30000000000000004,0.5,0.5,500.0,8270.0,47.0,54.0,43.0
548377565,0.30000000000000004,0.5,0.5,500.0,8243.0,31.0,55.0,44.0
1642931311,0.30000000000000004,0.5,0.5,500.0,7986.0,47.0,54.0,42.0
814959216,0.30000000000000004,0.5,0.5,500.0,8122.0,43.0,53.0,42.0
994952188,0.30000000000000004,0.5,0.5,500.0,8624.0,36.0,52.0,47.0
-672611730,0.30000000000000004,0.5,0.5,500.0,7992.0,47.0,55.0,45.0
-976088823,0.30000000000000004,0.5,0.5,500.0,7930.0,44.0,43.0,51.0
987939227,0.4,1.3,0.5,1000.0,41541.0,45.0,54.0,45.0
278368286,0.4,1.3,0.5,1000.0,41697.0,46.0,51.0,51.0
133056787,0.4,1.3,0.5,1000.0,43942.0,46.0,53.0,50.0
104496253,0.4,1.3,0.5,1000.0,41428.0,54.0,51.0,46.0
-129694213,0.4,1.3,0.5,1000.0,39934.0,44.0,51.0,45.0
-1697273145,0.4,1.3,0.5,1000.0,39523.0,47.0,53.0,46.0
-1268659416,0.4,1.3,0.5,1000.0,42035.0,46.0,52.0,46.0
1435977598,0.4,1.3,0.5,1000.0,39058.0,47.0,55.0,48.0
-848585916,0.4,1.3,0.5,1000.0,38471.0,47.0,51.0,52.0
1205318356,0.4,1.3,0.5,1000.0,41976.0,55.0,51.0,48.0
-197279355,0.6,0.09,0.5,1500.0,4591.0,54.0,52.0,56.0
54296325,0.6,0.09,0.5,1500.0,4428.0,52.0,51.0,58.0
1983626858,0.6,0.09,0.5,1500.0,4626.0,50.0,45.0,52.0
682227367,0.6,0.09,0.5,1500.0,4614.0,50.0,52.0,53.0
261382570,0.6,0.09,0.5,1500.0,4442.0,52.0,41.0,51.0
1841238725,0.6,0.09,0.5,1500.0,4178.0,51.0,47.0,51.0
-1058579845,0.6,0.09,0.5,1500.0,4652.0,49.0,47.0,59.0
-1602597981,0.6,0.09,0.5,1500.0,4656.0,51.0,51.0,53.0
-612531896,0.6,0.09,0.5,1500.0,4449.0,54.0,48.0,52.0
-1431703467,0.6,0.09,0.5,1500.0,4337.0,47.0,50.0,50.0
-1762655965,0.9,1.4000000000000001,0.5,1500.0,67436.0,50.0,45.0,50.0
434478759,0.9,1.4000000000000001,0.5,1500.0,66070.0,49.0,51.0,56.0
1464592155,0.9,1.4000000000000001,0.5,1500.0,66696.0,52.0,46.0,53.0
778945549,0.9,1.4000000000000001,0.5,1500.0,65327.0,53.0,49.0,57.0
-469357012,0.9,1.4000000000000001,0.5,1500.0,64997.0,52.0,46.0,55.0
1741713064,0.9,1.4000000000000001,0.5,1500.0,66143.0,60.0,44.0,50.0
1414398887,0.9,1.4000000000000001,0.5,1500.0,67616.0,50.0,47.0,60.0
-1583839668,0.9,1.4000000000000001,0.5,1500.0,67437.0,51.0,49.0,54.0
-446196613,0.9,1.4000000000000001,0.5,1500.0,65456.0,51.0,48.0,56.0
-1745601804,0.9,1.4000000000000001,0.5,1500.0,67544.0,58.0,50.0,53.0
-335839843,0.9,1.0999999999999999,0.5,1000.0,35010.0,55.0,54.0,55.0
-1552298113,0.9,1.0999999999999999,0.5,1000.0,36915.0,59.0,43.0,53.0
1795239984,0.9,1.0999999999999999,0.5,1000.0,35806.0,54.0,48.0,56.0
773359446,0.9,1.0999999999999999,0.5,1000.0,35436.0,52.0,42.0,60.0
2127665108,0.9,1.0999999999999999,0.5,1000.0,35267.0,62.0,40.0,54.0
366738217,0.9,1.0999999999999999,0.5,1000.0,33440.0,56.0,39.0,58.0
824029046,0.9,1.0999999999999999,0.5,1000.0,35293.0,53.0,50.0,56.0
-1010273883,0.9,1.0999999999999999,0.5,1000.0,35804.0,56.0,50.0,55.0
-1556846698,0.9,1.0999999999999999,0.5,1000.0,34804.0,59.0,45.0,55.0
1409257446,0.9,1.0999999999999999,0.5,1000.0,35059.0,56.0,42.0,56.0
964596003,0.5,0.5,0.5,1000.0,18217.0,52.0,47.0,52.0
-960210826,0.5,0.5,0.5,1000.0,17242.0,46.0,53.0,59.0
-1372890454,0.5,0.5,0.5,1000.0,15478.0,53.0,51.0,48.0
-1885164766,0.5,0.5,0.5,1000.0,16401.0,54.0,50.0,52.0
1843238172,0.5,0.5,0.5,1000.0,15667.0,51.0,51.0,52.0
568782755,0.5,0.5,0.5,1000.0,16930.0,49.0,51.0,49.0
-564361188,0.5,0.5,0.5,1000.0,16179.0,50.0,49.0,50.0
1446840454,0.5,0.5,0.5,1000.0,16579.0,50.0,48.0,49.0
2002813907,0.5,0.5,0.5,1000.0,16132.0,48.0,49.0,51.0
1590973841,0.5,0.5,0.5,1000.0,15725.0,48.0,45.0,48.0
1847562313,0.9,1.8000000000000005,0.5,1000.0,49536.0,58.0,44.0,59.0
1689295416,0.9,1.8000000000000005,0.5,1000.0,53760.0,58.0,44.0,57.0
1802233760,0.9,1.8000000000000005,0.5,1000.0,48110.0,59.0,45.0,59.0
2011792155,0.9,1.8000000000000005,0.5,1000.0,49306.0,58.0,51.0,61.0
-1046880593,0.9,1.8000000000000005,0.5,1000.0,53149.0,58.0,50.0,55.0
-1033269769,0.9,1.8000000000000005,0.5,1000.0,50256.0,61.0,48.0,55.0
385233381,0.9,1.8000000000000005,0.5,1000.0,48980.0,64.0,46.0,59.0
1681033826,0.9,1.8000000000000005,0.5,1000.0,51123.0,57.0,45.0,55.0
950268362,0.9,1.8000000000000005,0.5,1000.0,49191.0,52.0,43.0,64.0
1479105423,0.9,1.8000000000000005,0.5,1000.0,50691.0,60.0,44.0,56.0
-1438386906,0.30000000000000004,0.03,0.5,500.0,467.0,29.0,53.0,33.0
-1109896526,0.30000000000000004,0.03,0.5,500.0,447.0,31.0,52.0,37.0
1345411334,0.30000000000000004,0.03,0.5,500.0,497.0,32.0,54.0,44.0
257170653,0.30000000000000004,0.03,0.5,500.0,489.0,34.0,66.0,35.0
844444041,0.30000000000000004,0.03,0.5,500.0,445.0,34.0,47.0,38.0
1054571904,0.30000000000000004,0.03,0.5,500.0,430.0,39.0,52.0,35.0
1616084911,0.30000000000000004,0.03,0.5,500.0,432.0,39.0,46.0,40.0
-1682241675,0.30000000000000004,0.03,0.5,500.0,502.0,31.0,59.0,35.0
-2070074936,0.30000000000000004,0.03,0.5,500.0,481.0,35.0,50.0,36.0
911487466,0.30000000000000004,0.03,0.5,500.0,454.0,41.0,50.0,36.0
-1747673317,0.7000000000000001,0.2,0.5,500.0,2932.0,58.0,48.0,54.0
1459144774,0.7000000000000001,0.2,0.5,500.0,3167.0,55.0,40.0,60.0
724319034,0.7000000000000001,0.2,0.5,500.0,3097.0,59.0,37.0,59.0
723508827,0.7000000000000001,0.2,0.5,500.0,2858.0,56.0,50.0,58.0
-917128454,0.7000000000000001,0.2,0.5,500.0,3010.0,61.0,48.0,60.0
1510003971,0.7000000000000001,0.2,0.5,500.0,2940.0,59.0,46.0,59.0
-371658819,0.7000000000000001,0.2,0.5,500.0,2898.0,58.0,52.0,57.0
-2122057607,0.7000000000000001,0.2,0.5,500.0,3332.0,63.0,45.0,61.0
573215196,0.7000000000000001,0.2,0.5,500.0,2943.0,54.0,50.0,59.0
-997454748,0.7000000000000001,0.2,0.5,500.0,2950.0,59.0,43.0,59.0
-308940048,0.4,1.2,0.5,500.0,17043.0,47.0,47.0,49.0
-1777280012,0.4,1.2,0.5,500.0,18458.0,45.0,54.0,48.0
-924104292,0.4,1.2,0.5,500.0,17608.0,54.0,52.0,40.0
-454576606,0.4,1.2,0.5,500.0,16766.0,43.0,53.0,51.0
1490950424,0.4,1.2,0.5,500.0,15037.0,45.0,56.0,46.0
1668101473,0.4,1.2,0.5,500.0,18269.0,46.0,50.0,45.0
-1172118213,0.4,1.2,0.5,500.0,17382.0,41.0,54.0,43.0
436619652,0.4,1.2,0.5,500.0,16672.0,50.0,50.0,42.0
898655065,0.4,1.2,0.5,500.0,17584.0,41.0,58.0,51.0
-1501532175,0.4,1.2,0.5,500.0,17512.0,50.0,58.0,43.0
680661148,0.7000000000000001,1.8000000000000005,0.5,1000.0,51192.0,56.0,43.0,52.0
996584397,0.7000000000000001,1.8000000000000005,0.5,1000.0,51434.0,55.0,50.0,50.0
-1353292740,0.7000000000000001,1.8000000000000005,0.5,1000.0,49464.0,58.0,51.0,55.0
1063101040,0.7000000000000001,1.8000000000000005,0.5,1000.0,51008.0,54.0,52.0,44.0
1573028996,0.7000000000000001,1.8000000000000005,0.5,1000.0,49689.0,53.0,53.0,55.0
-1675866236,0.7000000000000001,1.8000000000000005,0.5,1000.0,48839.0,53.0,45.0,46.0
399289274,0.7000000000000001,1.8000000000000005,0.5,1000.0,53261.0,55.0,48.0,53.0
1914955825,0.7000000000000001,1.8000000000000005,0.5,1000.0,50902.0,57.0,48.0,53.0
-2112518932,0.7000000000000001,1.8000000000000005,0.5,1000.0,50348.0,54.0,48.0,49.0
-849044797,0.7000000000000001,1.8000000000000005,0.5,1000.0,44042.0,54.0,45.0,55.0
1363888680,0.30000000000000004,0.5,0.5,1000.0,15148.0,41.0,48.0,46.0
-1711440602,0.30000000000000004,0.5,0.5,1000.0,15906.0,50.0,49.0,45.0
339984676,0.30000000000000004,0.5,0.5,1000.0,15648.0,51.0,52.0,45.0
1412152909,0.30000000000000004,0.5,0.5,1000.0,16088.0,50.0,48.0,45.0
1148914093,0.30000000000000004,0.5,0.5,1000.0,14823.0,44.0,58.0,41.0
-2049431424,0.30000000000000004,0.5,0.5,1000.0,16944.0,45.0,50.0,52.0
-2038975383,0.30000000000000004,0.5,0.5,1000.0,14328.0,43.0,52.0,41.0
-2015537857,0.30000000000000004,0.5,0.5,1000.0,16058.0,44.0,57.0,48.0
-1100486408,0.30000000000000004,0.5,0.5,1000.0,15791.0,47.0,49.0,48.0
-1229482456,0.30000000000000004,0.5,0.5,1000.0,15723.0,44.0,50.0,51.0
1605868100,0.2,1.4000000000000001,0.5,500.0,19377.0,33.0,59.0,32.0
144738384,0.2,1.4000000000000001,0.5,500.0,20571.0,35.0,50.0,41.0
1722024401,0.2,1.4000000000000001,0.5,500.0,21050.0,36.0,43.0,40.0
-1477872930,0.2,1.4000000000000001,0.5,500.0,19108.0,37.0,50.0,37.0
-1200680770,0.2,1.4000000000000001,0.5,500.0,18557.0,45.0,59.0,40.0
-297781767,0.2,1.4000000000000001,0.5,500.0,20941.0,39.0,49.0,40.0
582483376,0.2,1.4000000000000001,0.5,500.0,18333.0,35.0,50.0,44.0
-354098084,0.2,1.4000000000000001,0.5,500.0,18355.0,32.0,56.0,44.0
-1252483661,0.2,1.4000000000000001,0.5,500.0,19065.0,35.0,55.0,37.0
-403201849,0.2,1.4000000000000001,0.5,500.0,18941.0,38.0,54.0,32.0
-1245007950,0.9,0.30000000000000004,0.5,500.0,4699.0,63.0,38.0,72.0
-1613397645,0.9,0.30000000000000004,0.5,500.0,4330.0,71.0,50.0,66.0
2045502197,0.9,0.30000000000000004,0.5,500.0,4255.0,65.0,44.0,69.0
-1818368842,0.9,0.30000000000000004,0.5,500.0,4589.0,62.0,44.0,70.0
-1977682168,0.9,0.30000000000000004,0.5,500.0,4408.0,70.0,39.0,71.0
-1441939067,0.9,0.30000000000000004,0.5,500.0,4660.0,71.0,35.0,66.0
-1252285920,0.9,0.30000000000000004,0.5,500.0,4567.0,71.0,45.0,63.0
1608486575,0.9,0.30000000000000004,0.5,500.0,4477.0,66.0,41.0,63.0
1335524952,0.9,0.30000000000000004,0.5,500.0,4396.0,72.0,46.0,61.0
-892247853,0.9,0.30000000000000004,0.5,500.0,4141.0,74.0,44.0,65.0
1287609672,0.5,0.07,0.5,1000.0,2429.0,51.0,50.0,52.0
-1194344307,0.5,0.07,0.5,1000.0,2225.0,51.0,48.0,49.0
1153859851,0.5,0.07,0.5,1000.0,2177.0,51.0,47.0,52.0
-1106738647,0.5,0.07,0.5,1000.0,2238.0,51.0,51.0,49.0
1491317395,0.5,0.07,0.5,1000.0,2315.0,51.0,51.0,55.0
436721296,0.5,0.07,0.5,1000.0,2077.0,58.0,52.0,54.0
1355941792,0.5,0.07,0.5,1000.0,2309.0,50.0,44.0,54.0
-1908982796,0.5,0.07,0.5,1000.0,2162.0,51.0,48.0,53.0
-618810820,0.5,0.07,0.5,1000.0,2050.0,53.0,56.0,50.0
-392905899,0.5,0.07,0.5,1000.0,2054.0,48.0,51.0,44.0
1351042365,0.6,1.2,0.5,500.0,16933.0,51.0,50.0,54.0
1934516933,0.6,1.2,0.5,500.0,19036.0,56.0,47.0,54.0
1489852283,0.6,1.2,0.5,500.0,19470.0,58.0,56.0,53.0
-1989108280,0.6,1.2,0.5,500.0,17207.0,47.0,49.0,55.0
710500483,0.6,1.2,0.5,500.0,16232.0,50.0,50.0,45.0
-1777554013,0.6,1.2,0.5,500.0,16549.0,53.0,54.0,51.0
-303223199,0.6,1.2,0.5,500.0,16774.0,47.0,45.0,53.0
-1620948082,0.6,1.2,0.5,500.0,17362.0,58.0,48.0,50.0
-2028853930,0.6,1.2,0.5,500.0,16514.0,53.0,53.0,55.0
-319982806,0.6,1.2,0.5,500.0,17362.0,57.0,49.0,52.0
-1379112748,0.8,1.9000000000000006,0.5,500.0,24449.0,66.0,47.0,57.0
216686188,0.8,1.9000000000000006,0.5,500.0,21990.0,65.0,49.0,64.0
-1858087216,0.8,1.9000000000000006,0.5,500.0,22382.0,61.0,46.0,60.0
2072747582,0.8,1.9000000000000006,0.5,500.0,24890.0,62.0,52.0,66.0
1376131820,0.8,1.9000000000000006,0.5,500.0,22987.0,61.0,40.0,67.0
-672959464,0.8,1.9000000000000006,0.5,500.0,22577.0,64.0,50.0,60.0
-1969793736,0.8,1.9000000000000006,0.5,500.0,23451.0,63.0,50.0,60.0
590168528,0.8,1.9000000000000006,0.5,500.0,23730.0,59.0,48.0,65.0
1713584523,0.8,1.9000000000000006,0.5,500.0,23444.0,59.0,50.0,59.0
1881964862,0.8,1.9000000000000006,0.5,500.0,22249.0,66.0,43.0,65.0
1934189890,0.5,0.2,0.5,500.0,2823.0,50.0,45.0,57.0
1899639987,0.5,0.2,0.5,500.0,3272.0,55.0,57.0,48.0
-1706708606,0.5,0.2,0.5,500.0,2981.0,44.0,60.0,44.0
-668969022,0.5,0.2,0.5,500.0,2810.0,60.0,52.0,51.0
588507075,0.5,0.2,0.5,500.0,2888.0,47.0,53.0,54.0
-1440450600,0.5,0.2,0.5,500.0,2906.0,52.0,54.0,49.0
1280725260,0.5,0.2,0.5,500.0,2898.0,52.0,44.0,55.0
-1968888583,0.5,0.2,0.5,500.0,2775.0,51.0,51.0,53.0
-41015631,0.5,0.2,0.5,500.0,2822.0,46.0,57.0,50.0
-892834505,0.5,0.2,0.5,500.0,3125.0,52.0,45.0,53.0
-1704948237,0.8,0.02,0.5,1500.0,1028.0,75.0,51.0,68.0
-632622573,0.8,0.02,0.5,1500.0,1028.0,73.0,55.0,72.0
-1431864795,0.8,0.02,0.5,1500.0,1043.0,67.0,47.0,70.0
727173865,0.8,0.02,0.5,1500.0,1025.0,68.0,49.0,66.0
490309530,0.8,0.02,0.5,1500.0,1004.0,66.0,54.0,71.0
-516142732,0.8,0.02,0.5,1500.0,1016.0,69.0,49.0,72.0
955526027,0.8,0.02,0.5,1500.0,997.0,69.0,54.0,69.0
-179050355,0.8,0.02,0.5,1500.0,1068.0,74.0,52.0,71.0
154453557,0.8,0.02,0.5,1500.0,933.0,72.0,52.0,71.0
-708126906,0.8,0.02,0.5,1500.0,1157.0,72.0,53.0,66.0
-337692377,0.6,0.5,0.5,500.0,7560.0,56.0,41.0,54.0
-252650205,0.6,0.5,0.5,500.0,8346.0,50.0,51.0,55.0
1797657852,0.6,0.5,0.5,500.0,8795.0,58.0,54.0,55.0
1046766252,0.6,0.5,0.5,500.0,8576.0,62.0,43.0,56.0
1125336415,0.6,0.5,0.5,500.0,8648.0,53.0,46.0,54.0
952989820,0.6,0.5,0.5,500.0,7891.0,49.0,46.0,45.0
268975926,0.6,0.5,0.5,500.0,7305.0,50.0,51.0,46.0
-158268890,0.6,0.5,0.5,500.0,9350.0,55.0,49.0,60.0
-382928506,0.6,0.5,0.5,500.0,7946.0,50.0,51.0,55.0
-1590734701,0.6,0.5,0.5,500.0,7429.0,50.0,41.0,55.0
1624990469,0.2,1.8000000000000005,0.5,1500.0,80762.0,41.0,55.0,40.0
-1654637543,0.2,1.8000000000000005,0.5,1500.0,81575.0,46.0,52.0,48.0
-56059759,0.2,1.8000000000000005,0.5,1500.0,76829.0,45.0,52.0,46.0
-523145781,0.2,1.8000000000000005,0.5,1500.0,77996.0,52.0,54.0,46.0
199253282,0.2,1.8000000000000005,0.5,1500.0,81141.0,48.0,53.0,48.0
-146470924,0.2,1.8000000000000005,0.5,1500.0,78870.0,49.0,52.0,46.0
66396520,0.2,1.8000000000000005,0.5,1500.0,77444.0,47.0,49.0,48.0
-529813757,0.2,1.8000000000000005,0.5,1500.0,84316.0,48.0,52.0,49.0
578491436,0.2,1.8000000000000005,0.5,1500.0,80040.0,52.0,50.0,50.0
-150886934,0.2,1.8000000000000005,0.5,1500.0,76312.0,49.0,54.0,45.0
-1644542234,0.30000000000000004,1.8000000000000005,0.5,500.0,21352.0,44.0,54.0,38.0
13489780,0.30000000000000004,1.8000000000000005,0.5,500.0,22189.0,45.0,48.0,47.0
219146469,0.30000000000000004,1.8000000000000005,0.5,500.0,19179.0,44.0,54.0,39.0
1689887279,0.30000000000000004,1.8000000000000005,0.5,500.0,22479.0,39.0,49.0,41.0
1554689642,0.30000000000000004,1.8000000000000005,0.5,500.0,20753.0,42.0,54.0,51.0
219771763,0.30000000000000004,1.8000000000000005,0.5,500.0,19748.0,44.0,50.0,48.0
-1417350147,0.30000000000000004,1.8000000000000005,0.5,500.0,21228.0,44.0,58.0,37.0
-1947474061,0.30000000000000004,1.8000000000000005,0.5,500.0,21810.0,46.0,50.0,39.0
-733130015,0.30000000000000004,1.8000000000000005,0.5,500.0,20181.0,38.0,51.0,46.0
13230704,0.30000000000000004,1.8000000000000005,0.5,500.0,23090.0,39.0,53.0,49.0
78962527,0.7000000000000001,1.2,0.5,500.0,17795.0,56.0,50.0,53.0
-1562762097,0.7000000000000001,1.2,0.5,500.0,17932.0,56.0,43.0,61.0
-1403005701,0.7000000000000001,1.2,0.5,500.0,17942.0,59.0,48.0,61.0
-1487019318,0.7000000000000001,1.2,0.5,500.0,15017.0,56.0,44.0,63.0
-1877131189,0.7000000000000001,1.2,0.5,500.0,16632.0,55.0,49.0,56.0
-1408279637,0.7000000000000001,1.2,0.5,500.0,16444.0,57.0,47.0,62.0
-207641485,0.7000000000000001,1.2,0.5,500.0,16468.0,62.0,39.0,60.0
1254434056,0.7000000000000001,1.2,0.5,500.0,17266.0,57.0,48.0,64.0
-270909417,0.7000000000000001,1.2,0.5,500.0,18344.0,60.0,52.0,58.0
1960902136,0.7000000000000001,1.2,0.5,500.0,16287.0,59.0,37.0,57.0
993456969,0.2,1.5000000000000002,0.5,500.0,20303.0,41.0,53.0,46.0
760971818,0.2,1.5000000000000002,0.5,500.0,20207.0,34.0,56.0,44.0
-896454011,0.2,1.5000000000000002,0.5,500.0,19546.0,25.0,59.0,40.0
-58241128,0.2,1.5000000000000002,0.5,500.0,19664.0,41.0,52.0,32.0
-685049755,0.2,1.5000000000000002,0.5,500.0,20318.0,42.0,55.0,41.0
777681675,0.2,1.5000000000000002,0.5,500.0,18985.0,34.0,53.0,40.0
1410823553,0.2,1.5000000000000002,0.5,500.0,19232.0,40.0,48.0,41.0
784947513,0.2,1.5000000000000002,0.5,500.0,20185.0,41.0,56.0,36.0
286198128,0.2,1.5000000000000002,0.5,500.0,19979.0,38.0,56.0,37.0
-606235672,0.2,1.5000000000000002,0.5,500.0,20344.0,37.0,54.0,35.0
-1869992282,0.9,1.6000000000000003,0.5,500.0,21111.0,63.0,48.0,65.0
-1268205120,0.9,1.6000000000000003,0.5,500.0,18795.0,74.0,38.0,60.0
-586488659,0.9,1.6000000000000003,0.5,500.0,20690.0,64.0,42.0,66.0
-2028178079,0.9,1.6000000000000003,0.5,500.0,18675.0,63.0,49.0,70.0
-300804942,0.9,1.6000000000000003,0.5,500.0,19878.0,60.0,42.0,68.0
-1955545353,0.9,1.6000000000000003,0.5,500.0,20477.0,68.0,35.0,73.0
-1694460920,0.9,1.6000000000000003,0.5,500.0,20535.0,68.0,41.0,71.0
164898940,0.9,1.6000000000000003,0.5,500.0,21912.0,69.0,46.0,62.0
-451858933,0.9,1.6000000000000003,0.5,500.0,21191.0,65.0,50.0,64.0
-885880955,0.9,1.6000000000000003,0.5,500.0,19901.0,63.0,49.0,76.0
2112731169,0.6,2.0000000000000004,0.5,500.0,22778.0,56.0,51.0,53.0
252070918,0.6,2.0000000000000004,0.5,500.0,22879.0,53.0,41.0,52.0
-2078952331,0.6,2.0000000000000004,0.5,500.0,22510.0,58.0,44.0,56.0
567388893,0.6,2.0000000000000004,0.5,500.0,24331.0,51.0,48.0,56.0
-945321027,0.6,2.0000000000000004,0.5,500.0,24393.0,48.0,47.0,58.0
1839979334,0.6,2.0000000000000004,0.5,500.0,21236.0,54.0,51.0,51.0
-337969911,0.6,2.0000000000000004,0.5,500.0,23095.0,60.0,50.0,52.0
-1130940908,0.6,2.0000000000000004,0.5,500.0,23586.0,59.0,52.0,42.0
579850247,0.6,2.0000000000000004,0.5,500.0,22354.0,56.0,51.0,60.0
-308168173,0.6,2.0000000000000004,0.5,500.0,22804.0,63.0,41.0,48.0
1821239600,0.30000000000000004,0.6,0.5,1500.0,29302.0,48.0,51.0,48.0
1016068309,0.30000000000000004,0.6,0.5,1500.0,29731.0,50.0,52.0,46.0
-1090598032,0.30000000000000004,0.6,0.5,1500.0,30001.0,45.0,51.0,50.0
-781593271,0.30000000000000004,0.6,0.5,1500.0,30615.0,47.0,51.0,48.0
-1502597097,0.30000000000000004,0.6,0.5,1500.0,29931.0,46.0,49.0,49.0
-2011699716,0.30000000000000004,0.6,0.5,1500.0,29642.0,46.0,54.0,46.0
1432711876,0.30000000000000004,0.6,0.5,1500.0,32603.0,48.0,47.0,50.0
-2025719574,0.30000000000000004,0.6,0.5,1500.0,31420.0,46.0,49.0,50.0
827809170,0.30000000000000004,0.6,0.5,1500.0,29332.0,46.0,50.0,46.0
-936923756,0.30000000000000004,0.6,0.5,1500.0,27921.0,49.0,51.0,48.0
-1560514427,0.4,1.5000000000000002,0.5,500.0,19814.0,50.0,51.0,47.0
1820963692,0.4,1.5000000000000002,0.5,500.0,20046.0,42.0,58.0,50.0
1528773566,0.4,1.5000000000000002,0.5,500.0,17363.0,49.0,50.0,47.0
946581245,0.4,1.5000000000000002,0.5,500.0,18299.0,49.0,59.0,48.0
-1988921045,0.4,1.5000000000000002,0.5,500.0,20311.0,41.0,49.0,43.0
-1110940236,0.4,1.5000000000000002,0.5,500.0,20356.0,43.0,54.0,43.0
2110488125,0.4,1.5000000000000002,0.5,500.0,18947.0,43.0,47.0,52.0
1506480767,0.4,1.5000000000000002,0.5,500.0,19917.0,48.0,56.0,47.0
1260658636,0.4,1.5000000000000002,0.5,500.0,20222.0,48.0,52.0,46.0
1714661586,0.4,1.5000000000000002,0.5,500.0,19237.0,52.0,50.0,52.0
-1539911552,0.7000000000000001,0.05,0.5,1000.0,1651.0,55.0,43.0,57.0
140756156,0.7000000000000001,0.05,0.5,1000.0,1671.0,59.0,48.0,60.0
-1274022136,0.7000000000000001,0.05,0.5,1000.0,1655.0,57.0,44.0,61.0
-336758390,0.7000000000000001,0.05,0.5,1000.0,1521.0,58.0,50.0,61.0
767717433,0.7000000000000001,0.05,0.5,1000.0,1547.0,61.0,41.0,58.0
-168540904,0.7000000000000001,0.05,0.5,1000.0,1492.0,61.0,48.0,62.0
-2127237495,0.7000000000000001,0.05,0.5,1000.0,1529.0,55.0,49.0,60.0
1575474878,0.7000000000000001,0.05,0.5,1000.0,1697.0,51.0,49.0,56.0
1197272776,0.7000000000000001,0.05,0.5,1000.0,1645.0,63.0,52.0,55.0
1820078072,0.7000000000000001,0.05,0.5,1000.0,1728.0,57.0,46.0,63.0
-41635845,0.2,1.4000000000000001,0.5,1500.0,66253.0,48.0,49.0,48.0
-826611427,0.2,1.4000000000000001,0.5,1500.0,65990.0,48.0,48.0,48.0
1670567210,0.2,1.4000000000000001,0.5,1500.0,66203.0,44.0,56.0,50.0
-852289587,0.2,1.4000000000000001,0.5,1500.0,68918.0,46.0,50.0,47.0
-1408177149,0.2,1.4000000000000001,0.5,1500.0,64568.0,49.0,54.0,48.0
1844999064,0.2,1.4000000000000001,0.5,1500.0,67678.0,52.0,51.0,49.0
-1638859345,0.2,1.4000000000000001,0.5,1500.0,68179.0,49.0,53.0,46.0
537135978,0.2,1.4000000000000001,0.5,1500.0,67174.0,47.0,54.0,45.0
686601161,0.2,1.4000000000000001,0.5,1500.0,67966.0,44.0,55.0,46.0
-510897384,0.2,1.4000000000000001,0.5,1500.0,65838.0,47.0,45.0,49.0
-1889952887,0.7000000000000001,1.3,0.5,500.0,17506.0,56.0,39.0,58.0
-1989567065,0.7000000000000001,1.3,0.5,500.0,19036.0,57.0,47.0,60.0
434029843,0.7000000000000001,1.3,0.5,500.0,18610.0,61.0,49.0,56.0
-1131775742,0.7000000000000001,1.3,0.5,500.0,19214.0,62.0,53.0,62.0
-383167424,0.7000000000000001,1.3,0.5,500.0,18512.0,48.0,43.0,53.0
2059291874,0.7000000000000001,1.3,0.5,500.0,20179.0,58.0,57.0,62.0
