evolution$generation,maxProbaToSwitch,constraintsStrength,inertiaCoefficient,healthyDietReward,interpersonalInfluence,deltaHealth,evolution$samples
187000,0.07284722325024147,0.057554893487147915,0.9552200168522729,0.9554169316596082,0.8384948448417638,0.005642939239993882,10
187000,0.9818612474478433,0.14929267466805854,0.5799552946093964,0.735280563717316,0.09447245883715336,0.005730700206897631,10
187000,0.14627504758566728,0.45742257486518845,0.4875750796946361,0.38609394846223594,0.9941633805126089,0.005750835018732973,10
187000,0.013556078440635985,0.0,0.5996857817649388,0.9254853440050058,0.8999918354312509,0.005899717133496171,10
187000,0.1483494501549844,0.5172235130032603,0.5557613510654277,0.3857715583936058,1.0000000000000002,0.005710670499890962,10
187000,0.13628778832855606,0.5121412934195699,0.4716544165957808,0.38993954969650063,0.9956545190862715,0.005694482102817779,10
187000,0.14587077198545137,0.45825477512685636,0.3984620737401318,0.3861292487470394,1.0000000000000002,0.005659384825099019,10
187000,0.13948603328979897,0.7698029220990521,0.5297063760441854,0.2555797969970275,1.0000000000000002,0.005596907046012909,10
187000,0.13622646335503064,0.4836643585230484,0.47719568717524,0.4122250414404951,0.991225816220537,0.005751120622281039,10
187000,0.12996703192470851,0.49967572558085843,0.5007110411671216,0.3849419963780862,1.0000000000000002,0.00563569906874346,10
187000,0.10960576049083935,1.0000000000000002,0.9985948273289247,0.8257161229573662,0.3612359682400236,0.005849254024535672,10
187000,0.13493658813645418,0.23985521881149602,0.9771658880015944,0.4040439962323399,0.8554265314018547,0.005926349507117364,10
187000,0.14548712515588344,0.3608128482684959,0.5860935606713615,0.24624270488892247,1.0000000000000002,0.005690517955922323,10
187000,0.15489684244171475,0.16237845387042882,0.5551961789723662,0.4420329142935131,0.9885479498380019,0.005885019587767611,10
187000,0.12348383032729632,0.4940285350367774,0.31995636828933444,0.3915383941759335,1.0000000000000002,0.005552377201834031,10
187000,0.09379057733486887,0.07504647157646503,0.5563950351048305,0.041422811632786945,1.0000000000000002,0.005575634705753533,10
187000,0.1376142612777529,0.47619402320241416,0.49779272436184274,0.19140394402548444,1.0000000000000002,0.005604379193118769,10
187000,0.09137878743211177,0.07993861866241474,1.0000000000000002,0.843633132290887,0.8664271484553964,0.005707664811601988,10
187000,0.12384660945291812,0.1785889882506095,0.16225012156332402,0.6930500466197326,1.0000000000000002,0.005571932654386872,10
187000,0.13692441712018763,0.512380522733415,0.4469639421218652,0.38822625580505765,0.9956489703269804,0.005662572157667992,10
187000,0.06252939424975283,0.04880480195590457,0.1499438498499171,0.9819469986599757,1.0000000000000002,0.005334334515920141,10
187000,0.10533453833361967,0.16206668106616373,0.622805947113545,0.47616695502001777,1.0000000000000002,0.005698153397367808,10
187000,0.06188264581851067,0.052781593524082925,0.13578039862379035,0.9811810730328396,1.0000000000000002,0.00520402729555208,10
187000,0.10065869592804227,0.6340116345993546,1.0000000000000002,0.37308732070277084,0.8321587303826787,0.005796620562873432,10
187000,0.12160757778493794,0.6513718310627482,0.9890622589114264,0.4130503662861863,0.46306437041635473,0.0059486088911323,10
187000,0.11692411496675613,0.4905843347231832,0.2911327840348181,0.39512963793330014,1.0000000000000002,0.005519920193172687,10
187000,0.14802384113445952,0.4345657909739127,0.48851227727106306,0.37738272575670767,1.0000000000000002,0.005684177984956992,10
187000,0.0710970207591151,0.4772641684239902,0.6280764297758775,0.3489884365435865,1.0000000000000002,0.005899428559690141,10
187000,0.14346183846129926,0.4870234107741154,0.5020178727953281,0.13122207228441546,0.999936485122046,0.005615900608424429,10
187000,0.06339312351735668,0.05030879324989532,1.0000000000000002,0.9785133658189187,0.8893889065725744,0.0054623581826163045,10
187000,0.11723915495444642,0.46400073698915884,0.5118101249716532,0.19267878537854236,0.9999386930870795,0.005623787589718385,10
187000,0.09012718456481006,0.0761035554962111,0.19029230443042353,0.9906242481936497,0.9897780048778136,0.005584104248914425,10
187000,0.12188697335499887,0.16179775062400745,0.2809938449669966,0.6657908538251983,1.0000000000000002,0.005613904342298973,10
187000,0.09816151287434054,0.1711861242843159,0.18671683555062144,0.6369862734448903,0.9991410462371274,0.005587494325330018,10
187000,0.11274603467029405,0.998430052838236,0.7028522659276001,0.7738242602908013,1.0000000000000002,0.005747835373760213,10
187000,0.10833957147326333,0.3847704779574196,0.537118106501998,0.3988943951124026,1.0000000000000002,0.0056552808208815575,10
187000,0.06132489049928646,0.049822563257498495,0.15378787726331583,0.9753093145868653,0.9999110636199624,0.005217274011843081,10
187000,0.15584450443943174,0.16269269987665846,0.4902561727707476,0.4477610818419093,0.9945810953598643,0.00584032137245212,10
187000,0.00492191909007822,0.0,0.9088418736172578,1.0000000000000002,0.8525655528763896,0.0056148255326879185,10
187000,0.006358416884943209,0.0,1.0000000000000002,0.03276227249967501,0.27058544976953774,0.005002503686275028,10
187000,0.06252183717791779,0.058883761621881796,0.15218597952697432,0.9866827070500679,1.0000000000000002,0.005417037603819716,10
187000,0.02547008681198024,0.013752425155555015,0.9297174936488289,0.940812969714271,0.997389272748598,0.0053373186404984,10
187000,0.06338421389153567,0.049903341569208365,1.0000000000000002,0.9786254754106072,0.886578995884268,0.005464729401073948,10
187000,0.08903205400131721,0.176323148668344,1.0000000000000002,0.1700682868243555,0.0,0.005819943420329954,10
187000,0.06381977601502332,0.04836313192400899,1.0000000000000002,1.0000000000000002,0.8922664569829886,0.0055916103067544295,10
187000,0.13759633611624122,0.55984973738371,0.395178699107214,0.35942664997567425,0.9994998261489947,0.005596485290815089,10
187000,0.1388240218752567,0.1581756017564142,0.6272041009712311,0.5165758515531446,1.0000000000000002,0.005790174542811814,10
187000,0.08603981594915813,0.07142436095558881,0.6053483847312655,0.06650945516015581,1.0000000000000002,0.005419612080818266,10
187000,0.10092063790999506,0.6459970106940456,1.0000000000000002,0.34714208939388985,0.8721889293189842,0.00577857588280899,10
187000,0.08640812575936825,0.08407357196131615,0.4917110206833336,0.512918471140896,0.9989527327761741,0.005587590943268576,10
187000,0.025105596027117306,0.010588466173024497,0.9502246131563931,0.9459772225010747,0.9998003939289267,0.00529566680057972,10
187000,0.08970880459998298,0.08087059139458616,0.20497807292005438,0.9807018369271093,1.0000000000000002,0.005485677231484138,10
187000,0.04366072464800392,0.03145084331283555,0.1950490757441227,0.9738214008724534,1.0000000000000002,0.005150743543893634,10
187000,0.13045386935705905,0.500614187696386,0.303691366698277,0.393912937995578,1.0000000000000002,0.005522990358349011,10
187000,0.04888050767568655,0.03448294183996803,0.92528899846151,0.9486753753314804,1.0000000000000002,0.005417662129306222,10
187000,0.13954842972926923,1.0000000000000002,0.526207170079474,0.30343507534780495,1.0000000000000002,0.005599968148434491,10
187000,0.06346029231362373,0.0485225353272107,0.13938406065411582,0.9364274146995651,1.0000000000000002,0.005404477347640728,10
187000,0.00438256979323312,0.0,1.0000000000000002,0.905721797027219,0.861220663117346,0.005065885387613033,10
187000,0.10298427095828187,0.1876530425787429,0.16090184772020885,0.754403358344571,1.0000000000000002,0.005590984924952384,10
187000,0.06280106489629336,0.05258667325187946,0.1500592920671087,0.8514453059420609,1.0000000000000002,0.005221414936118136,10
187000,0.42324135863185086,0.11417922671655202,0.6771507397042489,0.49300050323861777,0.18227978327106137,0.005984557948503218,10
187000,0.08459305408923577,0.082716789043574,0.5156595980121617,0.5003667203788391,0.9981518281009467,0.005586927650407952,10
187000,0.12237397134127889,0.16239656278060874,0.2796281897510907,0.5327808402589413,1.0000000000000002,0.005590453758832475,10
187000,0.10795174097561157,0.37301878113821546,0.4899256060369615,0.40234775610345475,1.0000000000000002,0.0055782449433480034,10
187000,0.12898547142841668,0.46667594856151245,0.3501248114349946,0.41269915285512804,1.0000000000000002,0.0055900489667650155,10
187000,0.12492334998297637,0.4955505538045106,0.265050731101886,0.40725551850219477,1.0000000000000002,0.005517794520506793,10
187000,0.12393607934696495,0.9767334931765206,0.259210358022208,0.569049593720377,1.0000000000000002,0.00551990542948771,10
187000,0.02361702815417191,0.011235635567435592,1.0000000000000002,0.9109271962604114,0.9973888941638723,0.005152152926527466,10
187000,0.004859247582753449,0.0,1.0000000000000002,0.6563684741358676,0.8463415682906603,0.0050069358581121565,10
187000,0.12294271514426475,0.39452016454979133,1.0000000000000002,0.8992623780802175,0.17942701895987673,0.005857004096139529,10
187000,0.05920528840928148,0.04724743197579943,0.1525466277977234,0.8690942537167796,0.9999177901261211,0.005211335699731506,10
187000,0.11601711241969014,0.9955532413213283,1.0000000000000002,0.7806903694111094,0.33870925372617516,0.005809446991844143,10
187000,0.14585297043483217,0.45814479631565075,0.25306503991214263,0.38580419084927886,0.999954126171577,0.005570538852661712,10
187000,0.00641806462883844,0.0,1.0000000000000002,0.0,0.33254943060328984,0.005024272194619064,10
187000,0.045066200806472154,0.031749421073593936,0.09931222219457891,0.9758358354269951,0.9985848761462305,0.00511063628461954,10
187000,0.004434530263796838,0.0,0.9931998661865766,0.2932977601662559,0.9223987004775372,0.005093707034930388,10
187000,0.14465006122025761,0.5184039579858367,0.31640203204022993,0.42410696844531537,1.0000000000000002,0.005607484471414187,10
187000,0.045924767281111625,0.03300012248017777,0.2194046227029738,0.9740184504199401,0.9993641577171078,0.0051964807195837666,10
187000,0.06333722551872215,0.04977518136152695,0.1510399221322963,0.9492541203728478,1.0000000000000002,0.005361714204878444,10
187000,0.13505469149607127,0.8505249908170369,0.5258163677157023,0.22453387425843793,1.0000000000000002,0.005570810298507428,10
187000,0.06106982747263604,0.0487663930389657,0.15259338610906248,0.9025696533225882,0.9999139341995675,0.005237555270451189,10
187000,0.06466056641825695,0.050421283367575585,0.12973703350046006,0.9497708427664745,0.995149463388466,0.005260164299901293,10
187000,0.05520255703969728,0.0450790358313156,0.14813188660185153,0.9197069430776267,1.0,0.00513532039530243,10
187000,0.03780498420529464,0.022307670540198738,1.0000000000000002,0.8969975675488094,1.0000000000000002,0.00531635988769386,10
187000,0.14467474840213568,1.0000000000000002,0.4195679697852332,0.2529554053434912,1.0000000000000002,0.005537505840468468,10
187000,0.049066378697145877,0.045089421082194346,0.1495450873810316,0.9738550980552371,0.9969605686549018,0.005615561569683783,10
187000,0.04655867672996944,0.028332424298553142,0.9986732447219915,0.9560483011007115,0.9994671450084242,0.005533195119140766,10
187000,0.043754934110361555,0.03044322808258684,0.23821252563566042,0.9742274149122472,1.0000000000000002,0.005181399092536649,10
187000,0.14183112088922722,0.5145493225454937,0.5073602868160108,0.0947882117553808,1.0000000000000002,0.005649029411411708,10
187000,0.1351768447235426,0.8481898216227476,0.42167225342029235,0.39061791935988505,1.0000000000000002,0.005590300146805265,10
187000,0.1534813067185968,0.48393489496807995,0.5077401032654908,0.3885726242484355,1.0000000000000002,0.005749165825263067,10
187000,0.120918532107672,0.8809005908186952,0.34801106706962154,0.3760993086050877,1.0000000000000002,0.005547965106211304,10
187000,0.11077064725619945,0.9956178747313273,0.707212528073371,0.736730620556348,1.0000000000000002,0.005732028727861259,10
187000,0.005961034995544664,0.0,0.990252970200168,0.8741566415980547,0.8614207547148038,0.005013430001189974,10
187000,0.09420137924967498,0.23497871027359643,0.1746693398792542,0.6766708158790025,1.0000000000000002,0.005583556055188345,10
187000,0.11405904748208816,0.546376201547188,0.35354564977072134,0.3828864343151064,1.0000000000000002,0.005558786859532756,10
187000,0.1384580956131162,0.505620624848453,0.6128633851043915,0.39405098416055195,1.0000000000000002,0.005753949354357463,10
187000,0.09309474470583963,0.0806372138519104,0.5273324564905939,0.044197093888790506,1.0000000000000002,0.005366043157045557,10
187000,0.06322293351716468,0.05576737609536216,0.160227133972207,0.9490775358726371,1.0000000000000002,0.005203022315912305,10
187000,0.046898087916490014,0.032595236052416966,0.34556290507694304,0.9373554166268954,0.9994913843137602,0.00528086302633653,10
187000,0.0046841069395083855,0.0,1.0000000000000002,1.0000000000000002,0.8688221369930978,0.004999952442216377,10
187000,0.0035857635413892217,0.0,1.0000000000000002,0.8306222793056848,0.8626305736640433,0.005269614828268678,10
187000,0.15539600095312658,0.4071539746314711,0.48955888550646137,0.1579126190462871,1.0000000000000002,0.005622449693279165,10
187000,0.14074586782206353,0.9156395895921215,0.994446192921032,0.7886179501178899,0.37055827383053097,0.0059607774435141226,10
187000,0.005961311281217355,0.0,0.9901674893310771,0.8820107483405534,0.8498182527464139,0.004979454550554204,10
187000,0.006701352181414293,0.0,1.0000000000000002,0.1723049228853726,0.27454401146897656,0.005092138226153436,10
187000,0.010866283026838572,0.0018216677933373666,0.9982144622176725,0.021231527412907996,0.17476994760861345,0.00518011510789273,10
187000,0.06005730090871576,0.05290950912838169,0.14413349369781134,0.9937895488027506,0.9999120191746356,0.005208523822601687,10
187000,0.13447313394859542,0.48123232689395695,0.5005804826540118,0.22569731190195635,1.0000000000000002,0.005603291074508294,10
187000,0.027906639823560016,0.013331782662968084,0.8916021958180345,0.9059454545379115,0.9973723095194248,0.00522987301054011,10
187000,0.04318358691580287,0.03453729914204036,0.19757039891519487,0.9460517130639395,1.0000000000000002,0.005172366883047939,10
187000,0.00430125266602415,0.0,1.0000000000000002,0.16201499410993092,0.32649457069754173,0.005050011589512884,10
187000,0.060404542765056565,0.12322254974937538,0.14270434745599125,0.9658588421930416,1.0000000000000002,0.005869321658477682,10
187000,0.004444121247238503,3.1783511100446474E-6,0.9999851345573803,0.026398389888126407,0.10806071428360577,0.00503505496060357,10
187000,0.06268054059411984,0.047440724365394926,0.059429413737891845,0.9819939052682127,1.0000000000000002,0.00518434059457342,10
187000,0.13002958107180476,0.5152848000452496,0.26498881020194437,0.41950267517001577,0.9999924488240807,0.005514657757460642,10
187000,0.09214230769924632,0.15424569944969133,0.624933991563032,0.5162201297983126,1.0000000000000002,0.005720665129906567,10
187000,0.00661901215744124,0.0,1.0000000000000002,0.0,0.23575709900062763,0.005042100692454357,10
187000,0.06399795858965542,0.0577380213041695,0.10642765926597933,0.9431223560146689,1.0000000000000002,0.005259280971675648,10
187000,0.06371028069237424,0.04918449891878618,0.027473100314916656,0.9355271650207626,1.0000000000000002,0.005204832681537425,10
187000,0.12544230318568794,0.45254793148808903,0.24666743221838072,0.38145806501425883,1.0000000000000002,0.005525380816484647,10
187000,0.005999668581778153,0.0,0.9934791225605145,0.3075857064034325,0.9221090228019454,0.0049719578660270426,10
187000,0.03545540846222777,0.02778159096457452,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.005421462205111807,10
187000,0.09513081802460678,0.5622564731370571,0.4239555108651615,0.3260403555394967,1.0000000000000002,0.005659082762302029,10
187000,0.14305320229503302,0.7468909032841083,0.5120180620690238,0.21980899952038718,1.0000000000000002,0.005586040340486837,10
187000,0.13495668406380384,0.7766307739915451,0.42762319806800764,0.3940772668404114,1.0000000000000002,0.005595112090228159,10
187000,0.00583270834006496,0.0,1.0000000000000002,0.7364170566236963,0.9757540857857299,0.004966105405713834,10
187000,0.004462301030484022,0.0,1.0000000000000002,0.7897299719286308,0.8612291685001253,0.0050447141306718445,10
187000,0.004977705938071087,0.0,1.0000000000000002,0.07137867752686186,0.24877373995872054,0.004982617161031397,10
187000,0.004989516190033999,0.0,0.9998328386843267,0.7246967215950822,0.8544589837461495,0.004981699823145626,10
187000,0.0559345424658435,0.04507557811088458,0.1583176191017901,0.7583798819621358,0.9999999999999999,0.0051466167685323225,10
187000,0.004935342527103494,0.0,1.0000000000000002,0.6725817812977711,0.9513390407753128,0.004966159329013276,10
187000,0.06346574663115662,0.04984087548712483,0.06060683046883013,0.9282869090321515,0.9982688477775781,0.0051447344653103595,10
187000,0.0671521359239573,0.06313910314211223,0.2806107428957298,0.9907947678947635,1.0000000000000002,0.005406586040403362,10
187000,0.10829445045226829,0.16507576033478732,0.15689612055806015,0.6323521736137832,1.0000000000000002,0.005576256638035107,10
187000,0.05891812552295833,0.04726977219770677,0.14921133441447101,0.8780758057402572,0.9998840395932961,0.005193207948173547,10
187000,0.003507972543945485,0.0,0.1890820086558725,0.8362210717919232,1.0000000000000002,0.005168107623591907,10
187000,0.04810002993349408,0.035753348519421385,0.3488324392202554,0.9783350938722887,1.0000000000000002,0.005224654667032312,10
187000,0.0050880999596040226,0.0,1.0000000000000002,0.0,9.444922272729974E-4,0.004983278998137965,10
187000,0.006860825985608872,0.0,0.9999902078195136,0.07062867678975017,0.370207121404862,0.005098584629327503,10
187000,0.005680671510962903,0.0,0.9989935758243091,0.730418042508778,0.9451945513540844,0.0049590122352472545,10
187000,0.008731592531822378,3.05978926894694E-4,0.9086738283295939,0.9133793674142197,0.8291357546105758,0.005362474907738327,10
187000,0.13691796784404442,0.4673944636122166,0.5081167062761599,0.18391537270529304,1.0000000000000002,0.005608147651491313,10
187000,0.005600173235305779,0.0,1.0000000000000002,0.0,0.45876970066451966,0.004943823253731451,10
187000,0.06281282559809018,0.05259027909354022,0.14544966580397214,0.8543046819620149,1.0000000000000002,0.005174300489773171,10
187000,0.045757604047532124,0.03280218257404335,0.25705500642129697,0.9366983393612832,0.9994794884196756,0.005209227744021385,10
187000,0.007807286716330734,0.0011040734843032677,0.9999755761407747,0.06261136999355675,0.07383725256232485,0.004939161538651704,10
187000,0.005322883434482588,0.0,1.0000000000000002,0.8836335622040792,0.5840478147734406,0.004958946038630275,10
187000,0.059285814257652045,0.04978438349578158,1.0000000000000002,0.9926295591541205,0.9077357959447716,0.005375788099169052,10
187000,0.006141409979090546,0.0,0.9916210609606286,0.9256555906862153,0.8572756881780578,0.005007771804568031,10
187000,0.06281883459983985,0.05258706401783947,0.15010518264722253,0.8318728569829392,1.0000000000000002,0.0052319592650595485,10
187000,0.006319691010808564,0.0,0.999745668979017,1.450937031764273E-4,0.8432441708943768,0.005001040843606047,10
187000,0.06004944577270614,0.9197861633811673,1.0000000000000002,0.8523586511496681,0.48051222513926467,0.0059944459209730905,10
187000,0.031260431961261916,0.017836647866671128,0.13680379102264079,0.8884721483689914,1.0000000000000002,0.005057544368330624,10
187000,0.13755399626047396,0.4340810156258075,0.504147267454827,0.1995224664338919,1.0000000000000002,0.005624135332538388,10
187000,0.005031254962403535,0.0,1.0000000000000002,0.0807853733923886,0.3242282319270162,0.004975319964346098,10
187000,0.006025539802533835,0.0,0.9945536601047904,0.7060285949262798,0.8474557962475101,0.0049851353868926515,10
187000,0.005501309595402053,2.434812920421734E-4,1.0000000000000002,0.36139591830217294,0.770273896840364,0.004984279854299839,10
187000,0.13167987155375274,0.48187798484456495,0.3096143282289993,0.4036985500287444,0.9998083723613511,0.005536486779646082,10
187000,0.005988140659220839,0.0,0.7588717799028362,0.5791269956479205,1.0000000000000002,0.0050287773779321785,10
187000,0.06051958562269687,0.04891254692381758,0.22433256417807265,0.9024486502840522,0.9999180211607107,0.005310198396359311,10
187000,0.0058379656316037655,0.0,0.9949697008403654,0.8502249372337498,0.7825112604016881,0.004958355425963047,10
187000,0.0050091579173725115,0.0,1.0000000000000002,0.09996237910222142,0.28197981531111266,0.004980377216076606,10
187000,0.004195671302947376,1.0016021608543592E-4,1.0000000000000002,0.1533459182795955,0.13237077560297872,0.005138386932305148,10
187000,0.03578430305517897,0.01788775341587009,0.15076565919391755,0.9451690748081376,1.0,0.005252177463380987,10
187000,0.05492781031198147,0.046845048605426196,0.2129940828171075,0.8861143902923907,0.9999904372953403,0.005217625526533028,10
187000,0.005957545267466038,1.4817522389120764E-4,0.9997205780269185,0.10641248648602522,0.3731196385663984,0.004998049477167728,10
187000,0.005525696284375513,3.0251871823112225E-4,1.0000000000000002,0.2898307636605057,0.7060544694924739,0.005000252538477616,10
187000,0.004959683768143452,1.8352559300625105E-7,0.9999999126301804,0.15564848724784916,0.43857001521988104,0.004990840282628588,10
187000,0.005084484487298548,2.4992666769396054E-5,0.9999980684627707,0.8235736941171496,0.5968702917942507,0.004968085478133738,10
187000,0.007364670686138901,0.0,0.6004499053706134,0.1996485032915285,1.0000000000000002,0.0051302080950998315,10
187000,0.004854455962583341,0.0,0.9980378335302249,0.8299170325442465,0.8061289025671409,0.004975862167333329,10
187000,0.005830893465251784,0.0,0.0,0.2346398117980733,1.0000000000000002,0.004767533928401162,10
187000,0.004901691197505395,0.0,0.998701809182079,0.6788939730267376,0.786871679305886,0.005002904985207501,10
187000,0.005793576668184931,0.0,1.0000000000000002,0.7017377030532174,0.9403267888203319,0.00498287784739571,10
187000,0.005025129642114059,0.0,0.9999937851894878,0.07777240099316059,0.14038456795939794,0.004990359127927448,10
187000,0.005844463721034142,1.5277179812476092E-4,0.9988124034405882,0.039744288751209646,0.6059112667609373,0.004942096004865285,10
187000,0.005741109558625762,2.2694383344611566E-4,1.0000000000000002,0.5566872176649464,0.7566669716976272,0.004953200420755023,10
187000,0.004693594594203436,8.19199596321932E-5,1.0000000000000002,0.1842388752187528,0.04246626927082459,0.0050245119288169085,10
187000,0.1246236061239041,0.495166536504763,0.2555332598153822,0.49301678692363066,1.0000000000000002,0.00555304250073641,10
187000,0.005007470770936478,0.0,0.9999095005626432,0.06494797874389867,0.4084465837829109,0.004988741363028036,10
187000,0.005839178659993009,1.4574543650662766E-4,0.9997342464047363,0.046322006473866535,0.37003965028770885,0.004941866321808213,10
187000,0.005297917541558064,0.0,1.0000000000000002,0.793216143440943,0.4370394513555409,0.004966998750190379,10
187000,0.005984617615317829,1.2263768339486192E-4,0.999814261781982,0.13049962795151598,0.34334922965747344,0.004955785129622428,10
187000,0.006656158139684075,8.553952456554215E-4,1.0000000000000002,0.21194435995439098,0.36416177026567176,0.00499135286695227,10
187000,0.004891970487030972,0.0,0.9994421149226839,0.6836554258899679,0.943024804324166,0.004996909686493548,10
187000,0.005139626828600332,3.9550358660704894E-5,0.9991193559252755,0.7534118445193518,0.5928487559742884,0.005013381389026921,10
187000,0.005000653170452961,0.0,1.0000000000000002,0.024631104328216427,0.08274155179059693,0.0049880760622661524,10
187000,0.005357107791895228,0.0,1.0000000000000002,0.8240046546992337,0.5963737490699657,0.004949593366884153,10
187000,0.005516445438999978,2.705087305917326E-4,1.0000000000000002,0.48624189192872586,0.7262904385652937,0.004976662249368616,10
187000,0.005331586012490311,0.0,0.9999969498208403,0.8902719882415869,0.6110335491261257,0.00494234156404461,10
187000,0.04800469207028958,0.037069053869551984,1.0000000000000002,0.9834318631656349,0.7371473453638976,0.0052776637760389225,10
187000,0.05812154220059996,0.047337241334206984,0.15068462440933775,0.8093099061632953,0.9998815717033197,0.005158623483823359,10
187000,0.005206662378244832,0.0,0.9941345084576627,0.30251269930739966,1.0000000000000002,0.0049903818629291235,10
187000,0.06005697320708024,0.04395852507083896,0.05883048392665255,0.9774561392941897,0.993993842560347,0.0052519169696742425,10
187000,0.005448982212482715,9.93465506466336E-6,1.0000000000000002,0.936707459677286,0.5728604449489456,0.0049549099484593635,10
187000,0.005988267656144287,0.0,0.9936623206009251,1.0000000000000002,0.5890443245316931,0.004998673872346428,10
187000,0.005759671941847985,2.211531134046142E-4,0.9999997133479637,0.5300593681061997,0.9180946095109981,0.004952904991637311,10
187000,0.0065474495573140095,0.0,1.0000000000000002,0.0,0.41318486198916327,0.005028761835603919,10
187000,0.0053596331886340215,0.0,1.0000000000000002,0.8281561486901801,0.32133509389645726,0.004973629697856396,10
187000,0.005756787422493122,0.0,0.999100165623411,0.747520179795744,0.5562571271074105,0.004977773897430598,10
187000,0.005961536521142298,0.0,0.9900547136955811,0.910839943658169,0.8496293519740296,0.004996643822559542,10
187000,0.007042899931147078,8.038688949926891E-4,1.0000000000000002,0.0,0.35607756701832927,0.004965982510586206,10
187000,0.005145337920069104,0.0,0.9993265229450398,0.7953425495277796,0.8830473452301829,0.004974210303740619,10
187000,0.005348258428256426,0.0,1.0000000000000002,0.8836069659630573,0.36733218762694436,0.004941874791953778,10
187000,0.0044598664729648225,3.4858744743812918E-6,0.99998267354219,0.1570111156990914,0.17558173967644078,0.0050557733144756195,10
187000,0.006269732801326976,4.646056874703599E-5,0.9999977733504065,0.10065646117457469,0.13210307017207093,0.004985837926840321,10
187000,0.0054923225072799,2.470665558572161E-4,1.0,0.4224484969698994,0.8093575150203115,0.004967072416415888,10
187000,0.0055302242871583755,3.3526467918667277E-4,1.0000000000000002,0.27181101750220454,0.6168079740912922,0.0049564941993634135,10
187000,0.005385931437056716,0.0,1.0000000000000002,0.9109301706464781,0.49182353752480673,0.004953004781778706,10
187000,0.005750392097508876,0.0,0.0,0.11415770816851344,0.9980379692776775,0.004846991181161322,10
187000,0.0055053915058637035,2.5250680141587555E-4,0.9999259777777573,0.4076255954118875,0.7260405478117286,0.0049945221324713875,10
187000,0.005597005293813786,2.4703013093638384E-5,1.0,0.2911298998290295,0.46100221520626006,0.004957688700822491,10
187000,0.005358818755596928,0.0,1.0000000000000002,0.8832094941455454,0.4037809374413804,0.0049430967231372715,10
187000,0.04266323515353128,0.03105972592222794,0.2644687316328978,0.9836835160444761,1.0000000000000002,0.005172324821687585,10
187000,0.005784289962159524,0.0,0.0,0.18890832354546946,1.0000000000000002,0.004792157419433014,10
187000,0.005514000484161958,2.8297130869844525E-4,1.0000000000000002,0.4171773379117205,0.8245145880282616,0.0049625781224588595,10
187000,0.005300326870612674,0.0,1.0000000000000002,0.8865529531531566,0.6055756307657331,0.00496555638474728,10
187000,0.005903672109298864,2.3600650215017E-4,0.9999996654266999,0.49442750068220376,0.8905246932541366,0.004951408463187529,10
187000,0.07337350097613365,0.06798538600893413,0.2871930240755432,0.46503692232287497,1.0000000000000002,0.005325056353399287,10
187000,0.005335338201810479,0.0,0.9997173163122369,0.03256561333923568,0.21344455403898277,0.0049369914646011925,10
187000,0.0054516184079005,0.0,1.0000000000000002,0.5414009836795998,0.8348797893889821,0.004954405131791266,10
187000,0.0051084160801200835,0.0,1.0000000000000002,0.14806515075416848,0.09490196478101884,0.004946479315060721,10
