evolution$generation,maxProbaToSwitch,inertiaCoefficient,healthyDietReward,interpersonalInfluence,deltaHealth,deltaAverageOpinion,deltaMSEOpinion,evolution$samples
2017,0.002676794509434545,0.2192118834117207,0.0,1.0,-0.64,-0.544491856649794,-0.057600000000000026,1
2017,0.0023499558778209586,0.1643449478324301,0.0,1.0,-0.5700000000000001,-0.5885225928332251,-0.057600000000000026,7
2017,0.006128688548595489,0.2536775651622508,0.0,1.0,-0.86,-0.5167489462627688,-0.057600000000000026,1
2017,0.0014458037476171718,0.11487310114598667,0.006548602696914443,0.999306032067319,-0.22999999999999998,-0.22821094161573474,-0.057599969038322076,1
2017,0.024673686082283597,0.0397058815830615,0.46422950193539014,1.0,-0.385,-0.05952224027475689,-0.057592637228622096,2
2017,0.001832548531182421,0.013040655517012667,0.2100156282421589,1.0,-0.48000000000000004,-0.2777606014391757,-0.05759773973021532,1
2017,0.0010082892802695058,0.0012067500499433727,0.46511084092928645,1.0,-0.51,-0.676727762414695,-0.05759999844332325,1
2017,0.5174993524715393,0.4980318990664408,0.0,1.0,-0.66,-0.3214753609333898,-0.057600000000000026,6
2017,1.0,0.24317960987144444,0.0,1.0,-0.9,-0.5215887061127578,-0.057600000000000026,26
2017,0.006995997790730578,0.0145269254523319,0.47258420432211173,1.0,-0.63,-0.15545239363073893,-0.05755971660730736,1
2017,0.05829475633323626,0.47809138294315046,0.0,1.0,-0.81,-0.33750351725092215,-0.057600000000000026,1
2017,8.639690566284884E-4,0.27322127380463307,0.0,1.0,-0.22999999999999998,-0.5010214910135781,-0.057600000000000026,1
2017,0.0031226688658064906,0.04940382081164232,0.08789519384598524,1.0,-0.050000000000000044,0.17999960570550466,-0.0575999999999998,1
2017,0.0032126412812303173,0.3151664792789146,0.0,1.0,-0.37,-0.4042694909587418,-0.057600000000000026,1
2017,0.0027644116474975344,0.6068866620880722,0.0,1.0,0.02999999999999997,-0.28247998337210883,-0.057600000000000026,4
2017,0.007469025923561317,0.3466602213165121,0.001999969482421875,1.0,-0.10000000000000003,-0.03252770905557123,-0.05759997332793011,2
2017,3.6800367190626944E-4,2.922396796185724E-4,0.8604071126963494,0.9999999999999998,-0.22999999999999998,-0.6978183713938205,-0.05759999919722736,1
2017,0.7599471847906303,0.5945363574141346,0.0,1.0,0.09999999999999998,-0.24616317213829564,-0.057600000000000026,1
2017,0.5963126793615052,0.4990835866281107,0.0,1.0,-0.19000000000000003,-0.2203433337257756,-0.057600000000000026,14
2017,0.0024886113010509033,0.0,0.4122083150527466,0.9990164295242377,-0.6000000000000001,-0.490340712587923,-0.057600000000000026,2
2017,5.219324388369847E-4,0.15727004233326958,0.35296095557252105,0.4410364153409152,0.039999999999999925,0.13227638983569767,-0.05759584150506961,100
2017,0.0066624448733744075,0.3522229938692968,0.0,1.0,-0.7,-0.4369403417200919,-0.057600000000000026,12
2017,0.013818197029701502,0.5039430533331188,0.0,1.0,0.0,-0.3184226872018592,-0.057600000000000026,1
2017,7.651969030797738E-5,0.3716214282929279,0.0,1.0,-0.025000000000000022,-0.4355927531467484,-0.057600000000000026,2
2017,0.008214639858219347,0.42887433118727913,0.0,1.0,-0.42000000000000004,-0.3629568295370159,-0.057600000000000026,4
2017,0.7829445153296899,0.4759681160020877,0.0,1.0,-0.9,-0.3344384488464229,-0.057600000000000026,2
2017,0.0034624125175184567,0.35851545997049283,0.0,1.0,-0.48000000000000004,-0.43317342229025624,-0.057600000000000026,1
2017,0.0014541213289312785,0.0,0.0,1.0,-0.5700000000000001,-0.72,-0.057600000000000026,3
2017,0.011166718252953912,0.20092739765384643,0.012649989533975626,1.0,-0.6900000000000001,-0.27464535027844483,-0.05759905591936798,1
2017,0.01838776361856429,0.4391152998865011,0.0,1.0,-0.72,-0.3678197377004218,-0.057600000000000026,13
2017,0.7032482787651217,0.9999999999999999,0.0,0.1636549415683226,0.0,8.548717289613705E-15,-1.1803058530546195E-14,100
2017,0.002372686373195483,0.19658159929983238,0.0,1.0,-0.605,-0.5551983992889409,-0.057600000000000026,2
2017,0.001127664556412981,6.194825852714634E-4,0.9067991276839926,1.0,-0.20000000000000004,-0.27508234142887605,-0.057599999156750806,2
2017,0.45728353986176806,0.2910594163143252,0.018381701291999186,0.9938837716491641,-0.9,-0.8149054472697097,-0.057600000000000026,8
2017,0.011716638509819511,0.08407054763593322,0.060327298668483326,0.9986448389205799,-0.88,-0.5736866942117804,-0.057599878429312204,1
2017,0.008196897009493808,0.014560423581803126,0.4725842043221118,1.0,-0.24000000000000005,0.060747694126194296,-0.05759955028665795,48
2017,9.304319439094874E-4,0.16416562165052195,0.0,1.0,-0.36,-0.5886675005830588,-0.057600000000000026,1
2017,6.800649156607703E-4,0.002090005700965487,0.22333985577246873,1.0,-0.35,-0.6775084059141493,-0.05759999887154295,5
2017,0.003111288969621216,0.22477521617579216,0.0,1.0,-0.68,-0.5401795774660186,-0.057600000000000026,2
2017,3.6536914194556516E-4,0.3204936745522722,0.0,1.0,-0.13,-0.4635980978354388,-0.057600000000000026,1
2017,0.00176068319662355,0.0,0.0,1.0,-0.68,-0.72,-0.057600000000000026,13
2017,0.003171210055435013,0.41382912115745946,0.0,1.0,-0.36,-0.388934635844329,-0.057600000000000026,1
2017,7.591459100801824E-4,0.004683818317223384,0.6586665343987148,0.9999999999999999,-0.08999999999999997,0.036170343500318,-0.05759992896173123,1
2017,0.03285779293631401,0.45127637958815275,0.0,1.0,-0.8200000000000001,-0.35897877528662053,-0.057600000000000026,3
2017,0.004754761353097178,0.0,1.0,1.0,-0.8400000000000001,-0.72,-0.057600000000000026,3
2017,1.0,1.0,6.726036367421962E-6,1.0,0.0,0.005460949363296108,8.77065450121825E-4,100
2017,0.008792021917208705,0.2883134925095721,0.0015160946840471117,1.0,-0.34,-0.1284614904521376,-0.05759999345677501,2
2017,0.0016132733836766234,0.10065524909301142,0.021238021296374414,1.0,-0.28,-0.06587884283459777,-0.0575973357469974,1
2017,0.0019234217561080486,0.14309593689372596,0.0,1.0,-0.53,-0.6048063554361558,-0.057600000000000026,4
2017,0.001482182512630242,0.15102864176179237,0.0,1.0,-0.49000000000000005,-0.5991770865890436,-0.057600000000000026,3
2017,3.437150687345499E-4,0.11581494837130012,0.0,1.0,-0.18500000000000005,-0.6273480237107433,-0.057600000000000026,12
2017,0.005304933490000028,0.051570528714772315,0.019573335912647316,1.0,-0.87,-0.6355794179108514,-0.057599988868761054,1
2017,1.7786602440286514E-4,0.004183457307631921,0.08489179481446418,0.9999999999999999,-0.06000000000000005,-0.680011426619074,-0.05759999966522535,1
2017,0.004947003820314909,0.14223118461297227,0.0,1.0,-0.8300000000000001,-0.6060141685463583,-0.057600000000000026,11
2017,0.0066624448733744075,0.3522229938692967,0.0,1.0,-0.68,-0.4382216115395715,-0.057600000000000026,1
2017,1.4204715341070034E-4,0.06582717540584304,0.0,1.0,-0.09999999999999998,-0.6673382068745005,-0.057600000000000026,3
2017,0.0012754096731017045,0.14000985507322075,0.0,1.0,-0.43000000000000005,-0.6079921159414232,-0.057600000000000026,1
2017,0.0010192458212239205,0.00739930681539889,0.3702403988978064,1.0,-0.24,-0.09701324536677136,-0.05759999946909829,1
2017,0.0017924050228032423,0.006636773584392415,0.5789174534686071,1.0,-0.06,0.12962145070246972,-0.057599952325294676,2
2017,0.0015229366036724743,0.0,0.6515276158025098,1.0,-0.33,-0.31999999999999945,-0.057600000000000026,2
2017,0.005807476644251485,0.0898852070561384,0.0,0.997337423959326,-0.39,-0.31896663841869966,-0.057600000000000026,1
2017,0.002428410714119949,0.11881472254247494,0.0,1.0,-0.75,-0.6249365447474557,-0.057600000000000026,1
2017,0.7228473705161658,0.4999293724629264,0.0,1.0,-0.050000000000000044,-0.32004944176986244,-0.057600000000000026,17
2017,0.002202577859417132,0.008308361484582886,0.4412202089187776,1.0,-0.26,0.06303496013732168,-0.05759911818383992,1
2017,0.010937371197121489,0.3454419178467903,0.0,1.0,-0.68,-0.38775941370457384,-0.057600000000000026,1
2017,4.717113639078818E-4,0.21176741155293677,0.0,0.9999999999999997,-0.10999999999999999,-0.5505857674558922,-0.057600000000000026,1
2017,0.00641555450409549,0.2742305995709209,0.0,1.0,-0.8,-0.5005055151746911,-0.057600000000000026,1
2017,8.092027502912981E-4,0.0,0.5216739075554289,1.0,-0.47000000000000003,-0.72,-0.057600000000000026,3
2017,0.0024451888345764384,0.4038233755623639,0.0,1.0,-0.21000000000000002,-0.3784237759957734,-0.057600000000000026,2
2017,0.11443914502951591,0.49080993794101246,0.0,1.0,-0.715,-0.32691756769947466,-0.057600000000000026,12
2017,0.4673352501433268,1.0,0.8030754241926117,0.12142182995557449,0.0,0.08999999999999975,0.015300000000000008,100
2017,1.0912319887973114E-4,0.0,0.3751589910824064,1.0,-0.06000000000000005,-0.72,-0.057600000000000026,11
2017,0.017870731546018034,0.44867244299273934,0.0,1.0,-0.5,-0.34274613994718234,-0.057600000000000026,1
2017,0.012410534229094642,0.018569094057640845,0.4863585031839509,1.0,-0.8200000000000001,-0.28712893055704114,-0.05757368205268693,1
2017,9.442806699658493E-4,0.4136527497465345,0.0,1.0,0.020000000000000018,-0.1140352669932439,-0.057600000000000026,8
2017,0.0028743616876036253,0.1259248594646996,0.0,1.0,-0.71,-0.6192601124282395,-0.057600000000000026,1
2017,0.003215470063305926,0.01807446461108769,0.09594206215772817,1.0,-0.76,-0.599076815059486,-0.05759972663533409,1
2017,0.0010894689397021604,0.45757832451557545,0.0,1.0,-0.07,-0.35138401135846464,-0.057600000000000026,2
2017,0.0,0.8057604959579929,0.0,1.0,0.0,-0.07590259254401854,-0.057600000000000026,58
2017,0.009304589259153671,0.0,0.5712168529327388,0.9951142456321952,-0.89,-0.7709628678688658,-0.057600000000000026,3
2017,1.0,0.03522499663809662,0.23779134554152112,1.0,-0.9,-0.685892105247855,-0.057600000000000026,31
2017,0.0017892921309166773,0.21059186417943462,0.0,1.0,-0.27,-0.397566163420892,-0.057600000000000026,1
2017,5.186655291745284E-4,0.0,0.5393393312816891,1.0,-0.28,-0.72,-0.057600000000000026,1
2017,1.8930809244939675E-4,0.22648929870684514,0.0,0.9999999999999998,-0.08000000000000007,-0.5386068177591385,-0.057600000000000026,1
2017,0.0,0.2938047430375216,0.0,1.0,0.0,-0.2544081619220715,-0.057600000000000026,1
2017,0.0028091402420601956,0.0,0.5463876395715481,1.0,-0.76,-0.72,-0.057600000000000026,1
2017,1.880696131432275E-4,0.24997062987338853,0.0,0.9999999999999998,-0.025000000000000022,-0.2387587198621245,-0.057600000000000026,2
2017,0.002411222698235828,0.1765295387753571,0.0,1.0,-0.5750000000000001,-0.5411454717471911,-0.057600000000000026,2
2017,0.009994173983080652,0.014263869840034521,0.4968952961107418,1.0,-0.87,-0.4471316024659411,-0.05759879069632787,10
2017,0.0,0.24684388020255194,0.0,1.0,0.0,-0.5224019329921108,-0.057600000000000026,2
2017,0.00466889953817721,0.06437835210657501,0.0,1.0,-0.89,-0.6684973183030082,-0.057600000000000026,1
2017,0.0013654816378524126,0.1567509491013201,0.0027485305642471116,1.0,-0.135,-0.17028597874724016,-0.05759999629370184,2
2017,0.01006382815455878,0.3462594892419627,0.0,1.0,-0.8200000000000001,-0.44260451673280043,-0.057600000000000026,6
2017,0.48987509646489913,0.24083629512099702,0.0,1.0,0.09999999999999998,-0.06626733925845191,-0.057600000000000026,78
2017,0.6675365893856938,0.5209292662797557,0.0,1.0,0.09999999999999998,-0.024090302279284437,-0.057600000000000026,73
2017,0.0032960496412256348,0.0077478607808185995,0.5227568200104865,1.0,-0.48000000000000004,-0.07191253955774202,-0.05759837227367816,1
2017,0.0020734070395734836,0.13348678317552928,0.013618307084793706,1.0,-0.27,-0.15987487443203274,-0.05759988693854739,3
2017,0.002825360910084579,0.07009678176136962,0.05084765362332231,1.0,-0.28,0.166533807583919,-0.057599860379105874,1
2017,0.00827954100930946,0.12476965030348616,0.017573467609817536,1.0,-0.47000000000000003,-0.20168118631657905,-0.057598526752589224,1
2017,0.856628920754442,0.9286827279011304,0.0,0.9821644843993711,0.09999999999999998,0.1286917204140542,-0.057600000000000026,100
2017,0.0012998587244673588,0.0,0.6882011116793129,1.0,-0.24000000000000005,-0.31999999999999945,-0.057600000000000026,2
2017,6.526909067298206E-4,0.0015472198575767738,0.19081716993504966,1.0,-0.14000000000000007,-0.26930202115292096,-0.057599999958399775,2
2017,0.8263624216048763,0.39965016241608486,0.021311015166935017,0.9999999999999999,-0.9,-0.3577643588627578,-0.057600000000000026,2
2017,0.001505426731904696,0.39244150436198477,0.0,1.0,-0.17500000000000004,-0.3855422279084464,-0.057600000000000026,2
2017,0.0014445847665166785,0.058335050161368855,0.0,1.0,-0.5800000000000001,-0.6733319598709049,-0.057600000000000026,3
2017,0.00623364050942199,0.012472707863865243,0.4725842043221118,1.0,-0.77,-0.25498240948605433,-0.057592573774465014,3
2017,1.0,0.21504062527362688,0.30918919924584776,1.0,-0.9,-0.47142263065315243,-0.057600000000000026,6
2017,0.003464735629029882,0.6345105557675392,0.0,1.0,0.039999999999999925,-0.21384516100264628,-0.057600000000000026,15
2017,4.099911921518305E-4,0.08455997097221082,0.0,1.0,-0.18000000000000005,-0.6523518352053634,-0.057600000000000026,1
2017,0.0018736092219110937,0.0029860667549735966,0.7048453200029741,1.0,-0.21500000000000002,-0.13831689265844144,-0.057599935200585546,4
2017,2.3377796701560486E-4,0.32085255961926296,0.0,1.0,-0.06000000000000005,-0.46265600683120944,-0.057600000000000026,7
2017,0.9243707091283949,0.0,0.7908085478906508,1.0,-0.9,-0.72,-0.057600000000000026,54
2017,0.0012639819517030106,0.0,0.3962668088735485,1.0,-0.6100000000000001,-0.72,-0.057600000000000026,9
2017,0.7032482787651217,1.0,0.0,0.1636549415683226,0.0,0.0,0.0,100
2017,1.0,0.7804718088556284,0.0,1.0,0.09999999999999998,-0.11151231933284417,-0.057600000000000026,14
2017,0.0015175808952572118,0.2743823632369238,0.0,1.0,-0.44,-0.5004940617486748,-0.057600000000000026,1
2017,0.0035024621487576043,0.358484226230818,0.0,1.0,-0.52,-0.43322415899839867,-0.057600000000000026,1
2017,0.039256415399934776,0.3947961464424791,0.0,1.0,-0.885,-0.39374244347223114,-0.057600000000000026,4
2017,0.374124481143318,0.46827162798892635,0.0,1.0,0.04999999999999993,-0.3183892974890139,-0.057600000000000026,1
2017,8.220757974533062E-4,0.2172814608373132,0.0,1.0,-0.26,-0.5378169680594554,-0.057600000000000026,10
2017,0.0035037930825750534,0.15033285939343713,0.0,1.0,-0.335,-0.2598668533369853,-0.057600000000000026,2
2017,0.0,0.14148906990671367,0.0,1.0,0.0,-0.606718779952035,-0.057600000000000026,10
2017,0.00532810169897561,0.26570201311931824,0.0,0.9999999999999996,-0.78,-0.5074383895045174,-0.057600000000000026,1
2017,0.001598793625520761,0.0,0.12716289864107097,0.9991052461344065,-0.13,-0.13041613753138184,-0.057600000000000026,2
2017,0.0027230170383707305,0.3640345453550531,0.0,1.0,-0.41000000000000003,-0.4287565580332231,-0.057600000000000026,1
2017,0.03626578001664606,0.019459526847218318,0.09840320617096586,1.0,-0.4,-0.2579081904921327,-0.057600000000000026,2
2017,0.01462612472897866,0.4518226197878088,0.0,1.0,-0.55,-0.3546475806858797,-0.057600000000000026,7
2017,0.004758182405758966,0.28128293376880786,0.0,1.0,-0.29000000000000004,-0.23023146752630072,-0.057600000000000026,2
2017,0.002000917956473299,0.2823962022111118,0.0,1.0,-0.49000000000000005,-0.49407293309898,-0.057600000000000026,1
2017,0.0,0.0,0.0,1.0,0.0,-0.72,-0.057600000000000026,100
2017,0.00254474562027986,0.6677423019712274,0.0,1.0,0.04999999999999993,-0.15705814618435554,-0.057600000000000026,3
2017,0.0019913265847721264,0.0,0.519333987098444,1.0,-0.7,-0.72,-0.057600000000000026,1
2017,5.390800809401379E-4,0.03683411103370261,0.0,1.0,-0.26,-0.6905327111730375,-0.057600000000000026,1
2017,0.0,0.03521065464795786,0.0,1.0,0.0,-0.6909710689932265,-0.057600000000000026,1
2017,1.696140013193033E-4,0.10200524143443614,0.0,1.0,-0.09499999999999997,-0.6064997495072297,-0.057600000000000026,6
2017,0.0019992248480629345,0.6261747083531762,0.0,1.0,-0.07,-0.1642038438909731,-0.057600000000000026,2
2017,4.4026817204177965E-4,0.0,0.10247178527680265,1.0,-0.24,-0.72,-0.057600000000000026,9
2017,0.002793946200925193,0.2884809046406143,0.0,1.0,-0.5800000000000001,-0.4887928830256565,-0.057600000000000026,1
2017,0.0014101167969861723,0.2091874691321929,0.0,1.0,-0.38,-0.545577996797487,-0.057600000000000026,2
2017,0.0,0.15727004233326958,0.35296095557252105,0.4410364153409152,0.0,0.10354915887721677,-0.057582240785543415,100
2017,2.251126319097974E-4,0.0,0.7836659192347779,0.9999999999999999,-0.15000000000000002,-0.7199999999999231,-0.057600000000000026,13
2017,0.001651910753204696,0.1359372942981599,0.008419953972046021,1.0,-0.33999999999999997,-0.3575294378609978,-0.05759988605379816,4
2017,0.002412104704714757,0.19329748888390108,0.0,1.0,-0.68,-0.565341368874779,-0.057600000000000026,1
2017,0.19102144759321327,0.06133210278427864,0.7822073590015662,1.0,-0.9,-0.5670317654052917,-0.057600000000000026,7
2017,0.012283174484340182,0.006000779503128929,0.1327312077941475,0.9968815941820469,-0.9,-0.7820940102478613,-0.057600000000000026,3
2017,3.0350089298821886E-4,0.007643707265028648,0.38682221491031576,1.0,-0.12,0.0926009403719289,-0.05759992128862871,1
2017,0.007538119215515429,0.009963306336559502,0.5798949488550861,1.0,-0.865,-0.4700631057531235,-0.05759913630965052,4
2017,0.003909765054536176,0.2638218810246845,0.0,1.0,-0.335,-0.21484760194499053,-0.057600000000000026,2
2017,0.0029120882118619257,0.026477440973633692,0.0,1.0,-0.8300000000000001,-0.6988325037433819,-0.057600000000000026,1
2017,0.5059010978769887,0.49424298029926395,0.0,1.0,-0.41500000000000004,-0.32113159342029735,-0.057600000000000026,24
2017,0.0027371666747158844,0.14290856547878364,0.0,0.9980000305175781,-0.06000000000000005,-0.13662883531935044,-0.057600000000000026,1
2017,9.546477769574086E-5,0.0046759398766903345,0.2108595600813279,1.0,-0.06500000000000006,-0.5713128414870894,-0.05759999189339079,4
2017,0.8878280363733955,0.47804192233595333,0.25899896413106926,0.7074541147739888,0.09999999999999998,0.18000000000000016,-0.057600000000000026,100
2017,0.002131594347440897,0.14923905506736615,0.0,1.0,-0.27,-0.26030437852975047,-0.057600000000000026,2
2017,0.002807579633141802,0.04075690416450217,0.029558893592836883,1.0,-0.71,-0.5847060414101073,-0.05759982629277111,1
2017,0.00611799297620598,0.29553313956031335,0.0,1.0,-0.77,-0.4778296652571581,-0.057600000000000026,1
2017,5.897612173989549E-4,0.2586196644125233,0.0,0.9999999999999999,-0.17000000000000004,-0.5127730072229922,-0.057600000000000026,7
2017,3.3568255280788694E-4,0.6956776148666792,0.0,1.0,0.020000000000000018,-0.07026994153175797,-0.057600000000000026,2
2017,0.8389498051893398,0.9999999999999998,0.0,0.8313002523933462,0.0,-4.9960036108132044E-15,-2.5181245977279332E-14,100
2017,0.008275657709031535,0.017428447971516416,0.47258420432211173,1.0,-0.6100000000000001,-0.1305019251007603,-0.0574925032420406,1
2017,0.002094739429022782,0.091952274479994,0.0,1.0,-0.6900000000000001,-0.6464343101139105,-0.057600000000000026,3
2017,4.856804885275061E-4,0.1027129165908886,0.0,1.0,-0.30000000000000004,-0.637829666001549,-0.057600000000000026,1
2017,0.060006087936640425,0.3626634459551926,0.0,1.0,-0.9,-0.4298273347850283,-0.057600000000000026,15
2017,0.0018637780267265443,0.0,0.006841959128881698,0.999342004483827,-0.53,-0.5173037540088349,-0.057600000000000026,2
2017,0.006347298863484913,0.2944127731371755,0.0,1.0,-0.8,-0.4844696830556381,-0.057600000000000026,1
2017,8.704577585050526E-4,0.16480431511816288,0.0,1.0,-0.30500000000000005,-0.5881563041349445,-0.057600000000000026,2
2017,0.0030571866245645207,0.02427597985856296,0.1597540279944889,1.0,-0.4,0.019668118874443197,-0.05758438158840028,1
2017,0.0022025778594171323,0.008308361484582886,0.4412202089187776,0.9999999999999999,-0.36,-0.03935376262441548,-0.05759990404305271,1
2017,8.420148571542834E-4,0.11652795843199613,0.0,1.0,-0.35,-0.6267776311069797,-0.057600000000000026,1
